Maps/kanto_cities.png
927,928,927,928,927,928,927,928,927,928,927,928,4000,4000,927,928,927,928,927,928,927,928,927,928,927,
973,974,973,974,973,974,973,974,973,974,973,974,4000,4000,973,974,973,974,973,974,973,974,973,974,973,
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,25,4000,4000,25,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,
4000,4000,4000,4000,4000,1937,1938,1939,1940,1941,4000,4000,4000,4000,4000,4000,1937,1938,1939,1940,1941,4000,4000,4000,4000,
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,1098,4000,4000,1091,4000,4000,4000,4000,4000,4000,4000,4000,4000,
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,1888,1094,4000,4000,2218,2219,4000,4000,4000,4000,4000,4000,4000,4000,4000,
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,1896,4000,4000,1090,2226,2227,4000,4000,4000,4000,4000,4000,4000,4000,4000,
4000,4000,4000,4000,4000,23,1970,1971,1972,1973,4000,1090,4000,4000,1091,4000,23,1970,1971,1972,1973,4000,4000,4000,4000,
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,
4000,4000,1857,1858,1859,1860,1861,1862,1863,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,1039,
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,1497,1498,4000,4000,4000,4000,4000,
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,1497,1498,4000,4000,4000,4000,1047,
4000,4000,4000,4000,4000,4000,4000,4000,4000,1888,4000,4000,4000,4000,889,890,891,25,4000,4000,4000,4000,4000,4000,4000,
4000,4000,4000,4000,4000,4000,4000,4000,4000,1896,4000,4000,4000,4000,897,898,899,4000,4000,4000,4000,4000,4000,4000,4000,
4000,4000,1089,1090,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,921,922,923,4000,1817,1818,1819,1820,1821,4000,4000,
4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,929,930,931,4000,4000,4000,4000,4000,4000,4000,4000,
4000,4000,4000,4000,1318,23,1318,1318,1318,1317,4000,4000,1132,1133,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,
4000,4000,18,4000,4000,4000,18,4000,4000,1320,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,1888,4000,
4000,4000,4000,4000,4000,772,4000,26,4000,1320,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,1896,4000,
4000,4000,4000,4000,26,18,4000,4000,4000,1320,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,1099,1090,1089,4000,4000,
4000,4000,25,18,4000,4000,18,4000,19,1320,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,
4000,4000,1326,1326,1326,1326,1326,1326,1326,1325,4000,4000,4000,4000,4000,4000,1326,1326,1326,23,1326,1326,1326,1326,4000
