1,1,1,1,1,1,1,1,1,1,1,1,11,11,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,
1,1,2,2,2,2,2,2,2,2,2,1,4,4,1,2,2,2,2,2,2,2,2,2,1,
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,
1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,
1,1,2,2,2,1,11,1,1,1,1,2,2,2,2,1,1,11,1,1,1,2,2,2,1,
1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,10,10,3,3,3,3,3,
1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,10,10,3,3,3,3,3,
1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,1,2,2,2,2,2,1,1,
1,1,1,1,1,11,1,1,1,1,2,2,3,3,1,1,1,2,2,2,2,2,2,2,1,
1,1,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,2,2,2,2,2,2,2,1,
1,1,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,1,1,1,1,2,1,
1,1,2,2,1,1,1,1,1,1,3,3,3,3,3,3,2,2,1,1,1,1,1,2,1,
1,1,2,2,2,2,2,2,2,1,3,3,3,3,3,3,2,2,1,1,1,1,1,2,1,
1,1,2,2,2,2,2,2,2,1,3,3,3,3,3,3,2,2,1,11,1,1,1,1,1,
1,1,2,2,2,2,2,2,2,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,
1,1,1,2,2,2,2,2,2,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,
1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1
